"","x"
"7205",-79.4466666666667
"7206",-79.4433333333333
"7207",-79.44
"7208",-79.4333333333333
"7209",-79.42
"7210",-79.4266666666667
"7211",-79.4266666666667
"7212",-79.4233333333333
"7213",-79.4266666666667
"7214",-79.4233333333333
"7215",-79.4233333333333
"7216",-79.41
"7217",-79.41
"7218",-79.4233333333333
"7219",-79.4133333333333
"7220",-79.4
"7221",-79.4
"7222",-79.39
"7223",-79.38
"7224",-79.3966666666667
"7225",-79.3933333333333
"7226",-79.3966666666667
"7227",-79.41
"7228",-79.41
"7229",-79.41
"7230",-79.3933333333333
"7231",-79.3966666666667
"7232",-79.3866666666667
"7233",-79.3866666666667
"7234",-79.3966666666667
"7235",-79.3933333333333
"7236",-79.4
"7237",-79.4
"7238",-79.4033333333333
"7239",-79.4033333333333
"7240",-79.4
"7241",-79.4033333333333
"7242",-79.3866666666667
"7243",-79.38
"7244",-79.3933333333333
"7245",-79.3766666666667
"7246",-79.3633333333333
"7247",-79.36
"7248",-79.35
"7249",-79.3433333333333
"7250",-79.3433333333333
"7251",-79.3366666666667
"7252",-79.3333333333333
"7253",-79.34
"7254",-79.3333333333333
"7255",-79.3266666666667
"7256",-79.3366666666667
"7257",-79.3566666666667
"7258",-79.3733333333333
"7259",-79.38
"7260",-79.3766666666667
"7261",-79.3666666666667
"7262",-79.3833333333333
"7263",-79.39
"7264",-79.38
"7265",-79.3833333333333
"7266",-79.3833333333333
"7267",-79.39
"7268",-79.3966666666667
"7269",-79.3966666666667
"7270",-79.3933333333333
"7271",-79.3833333333333
"7272",-79.38
"7273",-79.3866666666667
"7274",-79.39
"7275",-79.3966666666667
"7276",-79.39
"7277",-79.39
"7278",-79.39
"7279",-79.3833333333333
"7280",-79.3866666666667
"7281",-79.3866666666667
"7282",-79.3766666666667
"7283",-79.3666666666667
"7284",-79.3666666666667
"7285",-79.3666666666667
"7286",-79.3633333333333
"7287",-79.3633333333333
"7288",-79.36
"7289",-79.3466666666667
"7290",-79.35
"7291",-79.35
"7292",-79.37
"7293",-79.3666666666667
"7294",-79.3666666666667
"7295",-79.38
"7296",-79.37
"7297",-79.38
"7298",-79.3933333333333
"7299",-79.3933333333333
"7300",-79.3933333333333
"7301",-79.3933333333333
"7302",-79.3933333333333
"7303",-79.38
"7304",-79.3733333333333
"7305",-79.3766666666667
"7306",-79.3833333333333
"7307",-79.3933333333333
"7308",-79.4033333333333
"7309",-79.4133333333333
"7310",-79.4133333333333
"7311",-79.4133333333333
"7312",-79.4133333333333
"7313",-79.41
"7314",-79.4133333333333
"7315",-79.4166666666667
"7316",-79.42
"7317",-79.4266666666667
"7318",-79.4266666666667
"7319",-79.4366666666667
"7320",-79.4366666666667
"7321",-79.4266666666667
"7322",-79.43
"7323",-79.44
"7324",-79.4466666666667
"7325",-79.4366666666667
"7326",-79.4366666666667
"7327",-79.4366666666667
"7328",-79.4433333333333
"7329",-79.4333333333333
"7330",-79.42
"7331",-79.42
"7332",-79.42
"7333",-79.4066666666667
"7334",-79.3933333333333
"7335",-79.3933333333333
"7336",-79.41
"7337",-79.41
"7338",-79.4066666666667
"7339",-79.41
"7340",-79.4266666666667
"7341",-79.43
"7342",-79.4333333333333
"7343",-79.4333333333333
"7344",-79.4333333333333
"7345",-79.4333333333333
"7346",-79.44
"7347",-79.4466666666667
"7348",-79.4433333333333
"7349",-79.4333333333333
"7350",-79.43
"7351",-79.43
"7352",-79.4266666666667
"7353",-79.42
"7354",-79.4266666666667
"7355",-79.43
"7356",-79.4266666666667
"7357",-79.4366666666667
"7358",-79.44
"7359",-79.44
"7360",-79.4266666666667
"7361",-79.43
"7362",-79.4233333333333
"7363",-79.44
"7364",-79.4366666666667
"7365",-79.4266666666667
"7366",-79.4233333333333
"7367",-79.4233333333333
"7368",-79.4233333333333
"7369",-79.4266666666667
"7370",-79.4333333333333
"7371",-79.4433333333333
"7372",-79.46
"7373",-79.46
"7374",-79.4566666666667
"7375",-79.4433333333333
"7376",-79.4566666666667
"7377",-79.4566666666667
"7378",-79.4533333333333
"7379",-79.4466666666667
"7380",-79.45
"7381",-79.4633333333333
"7382",-79.4633333333333
"7383",-79.46
"7384",-79.46
"7385",-79.46
"7386",-79.46
"7387",-79.4533333333333
"7388",-79.45
"7389",-79.46
"7390",-79.4633333333333
"7391",-79.4533333333333
"7392",-79.4533333333333
"7393",-79.4466666666667
"7394",-79.44
"7395",-79.4466666666667
"7396",-79.4466666666667
"7397",-79.4333333333333
"7398",-79.44
"7399",-79.44
"7400",-79.45
"7401",-79.4533333333333
"7402",-79.46
"7403",-79.4566666666667
"7404",-79.4466666666667
"7405",-79.4366666666667
"7406",-79.4366666666667
"7407",-79.44
"7408",-79.4433333333333
"7409",-79.4366666666667
"7410",-79.4333333333333
"7411",-79.4333333333333
"7412",-79.4266666666667
"7413",-79.4233333333333
"7414",-79.4166666666667
"7415",-79.4166666666667
"7416",-79.41
"7417",-79.39
"7418",-79.3933333333333
"7419",-79.3866666666667
"7420",-79.3833333333333
"7421",-79.3733333333333
"7422",-79.37
"7423",-79.36
"7424",-79.3533333333333
"7425",-79.36
"7426",-79.3766666666667
"7427",-79.3733333333333
"7428",-79.38
"7429",-79.37
"7430",-79.3733333333333
"7431",-79.39
"7432",-79.38
"7433",-79.3933333333333
"7434",-79.3966666666667
"7435",-79.3933333333333
"7436",-79.3966666666667
"7437",-79.3933333333333
"7438",-79.3866666666667
"7439",-79.3733333333333
"7440",-79.3666666666667
"7441",-79.3566666666667
"7442",-79.3433333333333
"7443",-79.34
"7444",-79.3533333333333
"7445",-79.36
"7446",-79.3866666666667
"7447",-79.3933333333333
"7448",-79.4
"7449",-79.4
"7450",-79.4066666666667
"7451",-79.4133333333333
"7452",-79.4266666666667
"7453",-79.4233333333333
"7454",-79.4133333333333
"7455",-79.4033333333333
"7456",-79.4
"7457",-79.41
"7458",-79.4066666666667
"7459",-79.42
"7460",-79.42
"7461",-79.4133333333333
"7462",-79.41
"7463",-79.42
"7464",-79.42
"7465",-79.4166666666667
"7466",-79.4066666666667
"7467",-79.4
"7468",-79.3933333333333
"7469",-79.3933333333333
"7470",-79.3833333333333
"7471",-79.3866666666667
"7472",-79.39
"7473",-79.38
"7474",-79.39
"7475",-79.3833333333333
"7476",-79.3833333333333
"7477",-79.4066666666667
"7478",-79.4133333333333
"7479",-79.41
"7480",-79.4166666666667
"7481",-79.42
"7482",-79.42
"7483",-79.42
"7484",-79.4166666666667
"7485",-79.41
"7486",-79.4066666666667
"7487",-79.39
"7488",-79.4
"7489",-79.4066666666667
"7490",-79.41
"7491",-79.4033333333333
"7492",-79.3933333333333
"7493",-79.3966666666667
"7494",-79.4066666666667
"7495",-79.4066666666667
"7496",-79.41
"7497",-79.4133333333333
"7498",-79.4133333333333
"7499",-79.4066666666667
"7500",-79.4
"7501",-79.39
"7502",-79.3966666666667
"7503",-79.39
"7504",-79.38
"7505",-79.3766666666667
"7506",-79.39
"7507",-79.3933333333333
"7508",-79.3966666666667
"7509",-79.4033333333333
"7510",-79.4066666666667
"7511",-79.4033333333333
"7512",-79.4066666666667
"7513",-79.4033333333333
"7514",-79.4133333333333
"7515",-79.4
"7516",-79.42
"7517",-79.4166666666667
"7518",-79.4133333333333
"7519",-79.4266666666667
"7520",-79.4333333333333
"7521",-79.4333333333333
"7522",-79.4466666666667
"7523",-79.4533333333333
"7524",-79.45
"7525",-79.4533333333333
"7526",-79.4566666666667
"7527",-79.4533333333333
"7528",-79.4666666666667
"7529",-79.48
"7530",-79.4966666666667
"7531",-79.5
"7532",-79.51
"7533",-79.51
"7534",-79.5133333333333
"7535",-79.5233333333333
"7536",-79.51
"7537",-79.5133333333333
"7538",-79.5133333333333
"7539",-79.5233333333333
"7540",-79.5433333333333
"7541",-79.5433333333333
"7542",-79.5466666666667
"7543",-79.54
"7544",-79.5333333333333
"7545",-79.54
"7546",-79.5433333333333
"7547",-79.54
"7548",-79.5566666666667
"7549",-79.5666666666667
"7550",-79.5766666666667
"7551",-79.5766666666667
"7552",-79.5733333333333
"7553",-79.57
"7554",-79.58
"7555",-79.5866666666667
"7556",-79.5833333333333
"7557",-79.5766666666667
"7558",-79.57
"7559",-79.57
"7560",-79.5733333333333
"7561",-79.5833333333333
"7562",-79.58
"7563",-79.5766666666667
"7564",-79.5866666666667
"7565",-79.59
"7566",-79.58
"7567",-79.5733333333333
"7568",-79.57
"7569",-79.56
"7570",-79.5733333333333
"7571",-79.5733333333333
"7572",-79.57
"7573",-79.57
"7574",-79.5633333333333
"7575",-79.5533333333333
"7576",-79.5566666666667
"7577",-79.5533333333333
"7578",-79.5433333333333
"7579",-79.54
"7580",-79.5333333333333
"7581",-79.5433333333333
"7582",-79.5533333333333
"7583",-79.5633333333333
"7584",-79.5633333333333
"7585",-79.57
"7586",-79.5633333333333
"7587",-79.5566666666667
"7588",-79.55
"7589",-79.5633333333333
"7590",-79.5633333333333
"7591",-79.5666666666667
"7592",-79.56
"7593",-79.5733333333333
"7594",-79.5633333333333
"7595",-79.5533333333333
"7596",-79.5666666666667
"7597",-79.56
"7598",-79.56
"7599",-79.5633333333333
"7600",-79.5566666666667
"7601",-79.5466666666667
"7602",-79.5433333333333
"7603",-79.54
"7604",-79.54
"7605",-79.5366666666667
"7606",-79.55
"7607",-79.55
"7608",-79.5466666666667
"7609",-79.54
"7610",-79.5466666666667
"7611",-79.54
"7612",-79.5266666666667
"7613",-79.5166666666667
"7614",-79.5133333333333
"7615",-79.5233333333333
"7616",-79.5333333333333
"7617",-79.5366666666667
"7618",-79.5433333333333
"7619",-79.5466666666667
"7620",-79.55
"7621",-79.5633333333333
"7622",-79.56
"7623",-79.5533333333333
"7624",-79.5533333333333
"7625",-79.5433333333333
"7626",-79.5266666666667
"7627",-79.5133333333333
"7628",-79.5066666666667
"7629",-79.51
"7630",-79.51
"7631",-79.5
"7632",-79.4966666666667
"7633",-79.5066666666667
"7634",-79.5066666666667
"7635",-79.5033333333333
"7636",-79.5
"7637",-79.49
"7638",-79.48
"7639",-79.48
"7640",-79.4633333333333
"7641",-79.47
"7642",-79.47
"7643",-79.4633333333333
"7644",-79.45
"7645",-79.4533333333333
"7646",-79.4433333333333
"7647",-79.4533333333333
"7648",-79.4533333333333
"7649",-79.4633333333333
"7650",-79.4633333333333
"7651",-79.4566666666667
"7652",-79.46
"7653",-79.4666666666667
"7654",-79.46
"7655",-79.4666666666667
"7656",-79.4666666666667
"7657",-79.4566666666667
"7658",-79.4633333333333
"7659",-79.4766666666667
"7660",-79.4766666666667
"7661",-79.4633333333333
"7662",-79.4566666666667
"7663",-79.4366666666667
"7664",-79.4366666666667
"7665",-79.4466666666667
"7666",-79.4466666666667
"7667",-79.4466666666667
"7668",-79.4533333333333
"7669",-79.4566666666667
"7670",-79.4633333333333
"7671",-79.45
"7672",-79.4333333333333
"7673",-79.44
"7674",-79.4433333333333
"7675",-79.4433333333333
"7676",-79.43
"7677",-79.4333333333333
"7678",-79.43
"7679",-79.4233333333333
"7680",-79.4133333333333
"7681",-79.41
"7682",-79.4033333333333
"7683",-79.4
"7684",-79.41
"7685",-79.4133333333333
"7686",-79.4033333333333
"7687",-79.4033333333333
"7688",-79.3933333333333
"7689",-79.38
"7690",-79.36
"7691",-79.36
"7692",-79.36
"7693",-79.36
"7694",-79.3633333333333
"7695",-79.3633333333333
"7696",-79.3633333333333
"7697",-79.3633333333333
"7698",-79.3566666666667
"7699",-79.3533333333333
"7700",-79.3433333333333
"7701",-79.3533333333333
"7702",-79.35
"7703",-79.3433333333333
"7704",-79.3533333333333
"7705",-79.3533333333333
"7706",-79.3566666666667
"7707",-79.3533333333333
"7708",-79.3533333333333
"7709",-79.3633333333333
"7710",-79.37
"7711",-79.39
"7712",-79.3966666666667
"7713",-79.4
"7714",-79.4
"7715",-79.4066666666667
"7716",-79.4166666666667
"7717",-79.4266666666667
"7718",-79.43
"7719",-79.4333333333333
"7720",-79.4366666666667
"7721",-79.4366666666667
"7722",-79.45
"7723",-79.4633333333333
"7724",-79.4733333333333
"7725",-79.4633333333333
"7726",-79.4566666666667
"7727",-79.4466666666667
"7728",-79.44
"7729",-79.45
"7730",-79.45
"7731",-79.44
"7732",-79.4333333333333
"7733",-79.4266666666667
"7734",-79.42
"7735",-79.4333333333333
"7736",-79.44
"7737",-79.4433333333333
"7738",-79.4533333333333
"7739",-79.4633333333333
"7740",-79.4833333333333
"7741",-79.4933333333333
"7742",-79.5066666666667
"7743",-79.5133333333333
"7744",-79.5166666666667
"7745",-79.5133333333333
"7746",-79.5033333333333
"7747",-79.5033333333333
"7748",-79.5066666666667
"7749",-79.5133333333333
"7750",-79.5166666666667
"7751",-79.5166666666667
"7752",-79.52
"7753",-79.54
"7754",-79.5466666666667
"7755",-79.55
"7756",-79.5533333333333
"7757",-79.5566666666667
"7758",-79.5566666666667
"7759",-79.5566666666667
"7760",-79.5666666666667
"7761",-79.5733333333333
"7762",-79.5766666666667
"7763",-79.57
"7764",-79.5733333333333
"7765",-79.5833333333333
"7766",-79.59
"7767",-79.59
"7768",-79.5866666666667
"7769",-79.5966666666667
"7770",-79.61
"7771",-79.61
"7772",-79.61
"7773",-79.6133333333333
"7774",-79.62
"7775",-79.62
"7776",-79.63
"7777",-79.6166666666667
"7778",-79.61
"7779",-79.6233333333333
"7780",-79.62
"7781",-79.62
"7782",-79.6366666666667
"7783",-79.6433333333333
"7784",-79.6466666666667
"7785",-79.65
"7786",-79.6533333333333
"7787",-79.6666666666667
"7788",-79.6633333333333
"7789",-79.6733333333333
"7790",-79.6733333333333
"7791",-79.6666666666667
"7792",-79.6666666666667
"7793",-79.6633333333333
"7794",-79.6666666666667
"7795",-79.6666666666667
"7796",-79.66
"7797",-79.6566666666667
"7798",-79.66
"7799",-79.66
"7800",-79.6733333333333
"7801",-79.6866666666667
"7802",-79.6966666666667
"7803",-79.6966666666667
"7804",-79.7
"7805",-79.7033333333333
"7806",-79.7066666666667
"7807",-79.7166666666667
"7808",-79.7166666666667
"7809",-79.7166666666667
"7810",-79.7166666666667
"7811",-79.72
"7812",-79.7233333333333
"7813",-79.7333333333333
"7814",-79.7233333333333
"7815",-79.74
"7816",-79.7366666666667
"7817",-79.74
"7818",-79.7366666666667
"7819",-79.7233333333333
"7820",-79.7266666666667
"7821",-79.73
"7822",-79.7166666666667
"7823",-79.7066666666667
"7824",-79.7033333333333
"7825",-79.7066666666667
"7826",-79.7166666666667
"7827",-79.7166666666667
"7828",-79.7066666666667
"7829",-79.69
"7830",-79.6866666666667
"7831",-79.6866666666667
"7832",-79.69
"7833",-79.6933333333333
"7834",-79.69
"7835",-79.6833333333333
"7836",-79.6933333333333
"7837",-79.6966666666667
"7838",-79.69
"7839",-79.68
"7840",-79.6733333333333
"7841",-79.6733333333333
"7842",-79.6766666666667
"7843",-79.6866666666667
"7844",-79.69
"7845",-79.69
"7846",-79.6966666666667
"7847",-79.6933333333333
"7848",-79.6866666666667
"7849",-79.68
"7850",-79.67
"7851",-79.6766666666667
"7852",-79.6766666666667
"7853",-79.68
"7854",-79.67
"7855",-79.66
"7856",-79.6566666666667
"7857",-79.66
"7858",-79.6666666666667
"7859",-79.6666666666667
"7860",-79.6733333333333
"7861",-79.67
"7862",-79.6633333333333
"7863",-79.6666666666667
"7864",-79.6666666666667
"7865",-79.6733333333333
"7866",-79.6866666666667
"7867",-79.69
"7868",-79.7
"7869",-79.7
"7870",-79.6866666666667
"7871",-79.6933333333333
"7872",-79.71
"7873",-79.7133333333333
"7874",-79.71
"7875",-79.71
"7876",-79.72
"7877",-79.73
"7878",-79.7433333333333
"7879",-79.7466666666667
"7880",-79.75
"7881",-79.73
"7882",-79.7133333333333
"7883",-79.71
"7884",-79.7033333333333
"7885",-79.7066666666667
"7886",-79.7133333333333
"7887",-79.72
"7888",-79.7233333333333
"7889",-79.7266666666667
"7890",-79.7266666666667
"7891",-79.7333333333333
"7892",-79.73
"7893",-79.7166666666667
"7894",-79.7266666666667
"7895",-79.7266666666667
"7896",-79.7166666666667
"7897",-79.7
"7898",-79.6933333333333
"7899",-79.7
"7900",-79.7
"7901",-79.7066666666667
"7902",-79.7166666666667
"7903",-79.73
"7904",-79.72
"7905",-79.71
"7906",-79.7066666666667
"7907",-79.7033333333333
"7908",-79.6966666666667
"7909",-79.7066666666667
"7910",-79.7
"7911",-79.7066666666667
"7912",-79.71
"7913",-79.7166666666667
"7914",-79.7266666666667
"7915",-79.7133333333333
"7916",-79.7033333333333
"7917",-79.7033333333333
"7918",-79.7066666666667
"7919",-79.7033333333333
"7920",-79.7066666666667
"7921",-79.6933333333333
"7922",-79.69
"7923",-79.6933333333333
"7924",-79.69
"7925",-79.7066666666667
"7926",-79.7266666666667
"7927",-79.7366666666667
"7928",-79.7366666666667
"7929",-79.7433333333333
"7930",-79.7533333333333
"7931",-79.76
"7932",-79.7533333333333
"7933",-79.74
"7934",-79.75
"7935",-79.75
"7936",-79.7566666666667
"7937",-79.7666666666667
"7938",-79.7666666666667
"7939",-79.77
"7940",-79.77
"7941",-79.76
"7942",-79.75
"7943",-79.7466666666667
"7944",-79.76
"7945",-79.7466666666667
"7946",-79.75
"7947",-79.74
"7948",-79.7433333333333
"7949",-79.7333333333333
"7950",-79.7366666666667
"7951",-79.7466666666667
"7952",-79.7533333333333
"7953",-79.7566666666667
"7954",-79.76
"7955",-79.75
"7956",-79.75
"7957",-79.7566666666667
"7958",-79.7466666666667
"7959",-79.73
"7960",-79.7433333333333
"7961",-79.7433333333333
"7962",-79.7466666666667
"7963",-79.76
"7964",-79.76
"7965",-79.7566666666667
"7966",-79.74
"7967",-79.7433333333333
"7968",-79.7366666666667
"7969",-79.7366666666667
"7970",-79.7266666666667
"7971",-79.74
"7972",-79.7466666666667
"7973",-79.7366666666667
"7974",-79.7466666666667
"7975",-79.7433333333333
"7976",-79.74
"7977",-79.7366666666667
"7978",-79.7433333333333
"7979",-79.7533333333333
"7980",-79.7566666666667
"7981",-79.7433333333333
"7982",-79.75
"7983",-79.7533333333333
"7984",-79.7466666666667
"7985",-79.74
"7986",-79.7566666666667
"7987",-79.7733333333333
"7988",-79.7833333333333
"7989",-79.79
"7990",-79.8066666666667
"7991",-79.82
"7992",-79.8366666666667
"7993",-79.8533333333333
"7994",-79.85
"7995",-79.85
"7996",-79.84
"7997",-79.8566666666667
"7998",-79.8633333333333
"7999",-79.87
"8000",-79.8766666666667
"8001",-79.8733333333333
"8002",-79.8766666666667
"8003",-79.88
"8004",-79.8733333333333
"8005",-79.8833333333333
"8006",-79.8833333333333
"8007",-79.88
"8008",-79.8733333333333
"8009",-79.86
"8010",-79.85
"8011",-79.8433333333333
"8012",-79.8333333333333
"8013",-79.8233333333333
"8014",-79.82
"8015",-79.8133333333333
"8016",-79.8033333333333
"8017",-79.8033333333333
"8018",-79.8
"8019",-79.81
"8020",-79.8033333333333
"8021",-79.7966666666667
"8022",-79.79
"8023",-79.7733333333333
"8024",-79.7566666666667
"8025",-79.7733333333333
"8026",-79.77
"8027",-79.77
"8028",-79.77
"8029",-79.7666666666667
"8030",-79.7566666666667
"8031",-79.75
"8032",-79.7433333333333
"8033",-79.7433333333333
"8034",-79.74
"8035",-79.7333333333333
"8036",-79.7266666666667
"8037",-79.7266666666667
"8038",-79.7266666666667
"8039",-79.7166666666667
"8040",-79.71
"8041",-79.7033333333333
"8042",-79.7033333333333
"8043",-79.6966666666667
"8044",-79.69
"8045",-79.68
"8046",-79.68
"8047",-79.6833333333333
"8048",-79.6933333333333
"8049",-79.6833333333333
"8050",-79.6833333333333
"8051",-79.6766666666667
"8052",-79.68
"8053",-79.66
"8054",-79.65
"8055",-79.66
"8056",-79.67
"8057",-79.67
"8058",-79.6666666666667
"8059",-79.6633333333333
"8060",-79.6533333333333
"8061",-79.65
"8062",-79.6633333333333
"8063",-79.6666666666667
"8064",-79.6566666666667
"8065",-79.65
"8066",-79.6566666666667
"8067",-79.6566666666667
"8068",-79.6633333333333
"8069",-79.6533333333333
"8070",-79.64
"8071",-79.65
"8072",-79.6633333333333
"8073",-79.6733333333333
"8074",-79.6733333333333
"8075",-79.68
"8076",-79.6666666666667
"8077",-79.67
"8078",-79.6733333333333
"8079",-79.6633333333333
"8080",-79.6566666666667
"8081",-79.65
"8082",-79.6266666666667
"8083",-79.6166666666667
"8084",-79.6133333333333
"8085",-79.62
"8086",-79.6233333333333
"8087",-79.6166666666667
"8088",-79.62
"8089",-79.61
"8090",-79.6133333333333
"8091",-79.6233333333333
"8092",-79.63
"8093",-79.6233333333333
"8094",-79.62
"8095",-79.61
"8096",-79.6133333333333
"8097",-79.63
"8098",-79.6266666666667
"8099",-79.6333333333333
"8100",-79.6266666666667
"8101",-79.6233333333333
"8102",-79.6066666666667
"8103",-79.6033333333333
"8104",-79.6033333333333
"8105",-79.59
"8106",-79.58
"8107",-79.57
"8108",-79.5833333333333
"8109",-79.5766666666667
"8110",-79.5833333333333
"8111",-79.5866666666667
"8112",-79.5866666666667
"8113",-79.58
"8114",-79.59
"8115",-79.5833333333333
"8116",-79.5733333333333
"8117",-79.5766666666667
"8118",-79.5866666666667
"8119",-79.59
"8120",-79.5866666666667
"8121",-79.5933333333333
"8122",-79.5933333333333
"8123",-79.5933333333333
"8124",-79.5933333333333
"8125",-79.5833333333333
"8126",-79.5733333333333
"8127",-79.57
"8128",-79.58
"8129",-79.5866666666667
"8130",-79.6
"8131",-79.6133333333333
"8132",-79.6066666666667
"8133",-79.6066666666667
"8134",-79.6
"8135",-79.6133333333333
"8136",-79.6066666666667
"8137",-79.6166666666667
"8138",-79.6266666666667
"8139",-79.6233333333333
"8140",-79.6366666666667
"8141",-79.6433333333333
"8142",-79.6566666666667
"8143",-79.6533333333333
"8144",-79.6533333333333
"8145",-79.6466666666667
"8146",-79.6366666666667
"8147",-79.6366666666667
"8148",-79.6366666666667
"8149",-79.6366666666667
"8150",-79.6266666666667
"8151",-79.62
"8152",-79.63
"8153",-79.6266666666667
"8154",-79.63
"8155",-79.6466666666667
"8156",-79.6566666666667
"8157",-79.6566666666667
"8158",-79.65
"8159",-79.64
"8160",-79.6333333333333
"8161",-79.63
"8162",-79.6333333333333
"8163",-79.6366666666667
"8164",-79.6366666666667
"8165",-79.65
"8166",-79.64
"8167",-79.6333333333333
"8168",-79.6266666666667
"8169",-79.63
"8170",-79.6333333333333
"8171",-79.6233333333333
"8172",-79.6066666666667
"8173",-79.6133333333333
"8174",-79.6133333333333
"8175",-79.6
"8176",-79.6
"8177",-79.6033333333333
"8178",-79.6
"8179",-79.6
"8180",-79.6033333333333
"8181",-79.61
"8182",-79.6266666666667
"8183",-79.6233333333333
"8184",-79.6333333333333
"8185",-79.6366666666667
"8186",-79.64
"8187",-79.6366666666667
"8188",-79.6333333333333
"8189",-79.6366666666667
"8190",-79.6266666666667
"8191",-79.62
"8192",-79.6166666666667
"8193",-79.6266666666667
"8194",-79.62
"8195",-79.6333333333333
"8196",-79.6333333333333
"8197",-79.6366666666667
"8198",-79.6333333333333
"8199",-79.6466666666667
"8200",-79.6433333333333
"8201",-79.6666666666667
"8202",-79.67
"8203",-79.6666666666667
"8204",-79.6766666666667
"8205",-79.68
"8206",-79.68
"8207",-79.68
"8208",-79.6966666666667
"8209",-79.6966666666667
"8210",-79.7033333333333
"8211",-79.6966666666667
"8212",-79.7133333333333
"8213",-79.7133333333333
"8214",-79.7133333333333
"8215",-79.73
"8216",-79.7366666666667
"8217",-79.7433333333333
"8218",-79.73
"8219",-79.7333333333333
"8220",-79.7233333333333
"8221",-79.72
"8222",-79.7133333333333
"8223",-79.7233333333333
"8224",-79.73
"8225",-79.7233333333333
"8226",-79.72
"8227",-79.72
"8228",-79.7066666666667
"8229",-79.7
"8230",-79.6966666666667
"8231",-79.6933333333333
"8232",-79.6966666666667
"8233",-79.7033333333333
"8234",-79.7066666666667
"8235",-79.7166666666667
"8236",-79.7066666666667
"8237",-79.7
"8238",-79.7066666666667
"8239",-79.71
"8240",-79.7266666666667
"8241",-79.7333333333333
"8242",-79.75
"8243",-79.76
"8244",-79.75
"8245",-79.7633333333333
"8246",-79.7633333333333
"8247",-79.7733333333333
"8248",-79.7733333333333
"8249",-79.7766666666667
"8250",-79.7766666666667
"8251",-79.7666666666667
"8252",-79.7733333333333
"8253",-79.77
"8254",-79.7733333333333
"8255",-79.7866666666667
"8256",-79.8
"8257",-79.7966666666667
"8258",-79.8
"8259",-79.8066666666667
"8260",-79.8033333333333
"8261",-79.8133333333333
"8262",-79.82
"8263",-79.83
"8264",-79.8466666666667
"8265",-79.8466666666667
"8266",-79.8666666666667
"8267",-79.8733333333333
"8268",-79.88
"8269",-79.8766666666667
"8270",-79.8733333333333
"8271",-79.8666666666667
"8272",-79.87
"8273",-79.8733333333333
"8274",-79.8733333333333
"8275",-79.8833333333333
"8276",-79.8933333333333
"8277",-79.89
"8278",-79.8933333333333
"8279",-79.89
"8280",-79.8933333333333
"8281",-79.9033333333333
"8282",-79.9066666666667
"8283",-79.9166666666667
"8284",-79.9166666666667
"8285",-79.9333333333333
"8286",-79.93
"8287",-79.93
"8288",-79.9266666666667
"8289",-79.9266666666667
"8290",-79.9366666666667
"8291",-79.9266666666667
"8292",-79.91
"8293",-79.9133333333333
"8294",-79.9133333333333
"8295",-79.9133333333333
"8296",-79.93
"8297",-79.9366666666667
"8298",-79.9333333333333
"8299",-79.9233333333333
"8300",-79.92
"8301",-79.9166666666667
"8302",-79.91
"8303",-79.91
"8304",-79.92
"8305",-79.9166666666667
"8306",-79.9166666666667
"8307",-79.9233333333333
"8308",-79.9333333333333
"8309",-79.9366666666667
"8310",-79.94
"8311",-79.9333333333333
"8312",-79.9233333333333
"8313",-79.94
"8314",-79.9466666666667
"8315",-79.9566666666667
"8316",-79.9766666666667
"8317",-79.98
"8318",-79.9766666666667
"8319",-79.9833333333333
"8320",-79.99
"8321",-80
"8322",-80
"8323",-80.01
"8324",-80.03
"8325",-80.0266666666667
"8326",-80.0366666666667
"8327",-80.0533333333333
"8328",-80.0566666666667
"8329",-80.0533333333333
"8330",-80.06
"8331",-80.08
"8332",-80.0833333333333
"8333",-80.09
"8334",-80.0933333333333
"8335",-80.0933333333333
"8336",-80.1
"8337",-80.0933333333333
"8338",-80.0933333333333
"8339",-80.1066666666667
"8340",-80.1133333333333
"8341",-80.11
"8342",-80.1133333333333
"8343",-80.1266666666667
"8344",-80.1266666666667
"8345",-80.14
"8346",-80.1366666666667
"8347",-80.1266666666667
"8348",-80.1166666666667
"8349",-80.13
"8350",-80.1266666666667
"8351",-80.13
"8352",-80.1366666666667
"8353",-80.14
"8354",-80.16
"8355",-80.1566666666667
"8356",-80.1533333333333
"8357",-80.1566666666667
"8358",-80.1666666666667
"8359",-80.1666666666667
"8360",-80.1666666666667
"8361",-80.1633333333333
"8362",-80.1466666666667
"8363",-80.14
"8364",-80.14
"8365",-80.14
"8366",-80.13
"8367",-80.13
"8368",-80.1266666666667
"8369",-80.1266666666667
"8370",-80.1233333333333
"8371",-80.1133333333333
"8372",-80.1066666666667
"8373",-80.0966666666667
"8374",-80.0966666666667
"8375",-80.0866666666667
"8376",-80.09
"8377",-80.0966666666667
"8378",-80.1
"8379",-80.1
"8380",-80.1033333333333
"8381",-80.1033333333333
"8382",-80.1033333333333
"8383",-80.1033333333333
"8384",-80.1066666666667
"8385",-80.1
"8386",-80.1033333333333
"8387",-80.1066666666667
"8388",-80.11
"8389",-80.1133333333333
"8390",-80.1266666666667
"8391",-80.12
"8392",-80.1166666666667
"8393",-80.13
"8394",-80.1266666666667
"8395",-80.1366666666667
"8396",-80.1433333333333
"8397",-80.1266666666667
"8398",-80.14
"8399",-80.1366666666667
"8400",-80.1333333333333
"8401",-80.1333333333333
"8402",-80.1466666666667
"8403",-80.1566666666667
